0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1147.0,0.00047144215,0.39355722,0.556048,0.0,0.265,0.66,0.075,0.0,0.0,0.00023435669,0.0004204587,0.00050761155,0.0005371936,0.00052915723,0.0005363337
765.0,0.00029999547,0.55899465,0.50082177,0.0,0.185,0.62,0.195,0.0,0.0,0.00023435669,0.0002426933,0.00027836065,0.0003014131,0.00031622214,0.00032783163
2.0,3.5898847e-05,0.0,0.36864847,0.0,0.0,0.305,0.68,0.015,0.0,0.00023435669,6.536321e-07,9.759937e-07,8.622155e-07,8.7747327e-07,9.101639e-07
736.0,0.0002962667,0.56579417,0.4963351,0.0,0.21,0.6,0.19,0.0,0.0,0.00023435669,0.00022633217,0.00029506488,0.00030327556,0.00031688594,0.0003236154
441.0,0.00018841424,0.75645226,0.48771006,0.0,0.12,0.73,0.15,0.0,0.0,0.00023435669,0.000120649216,0.00016554873,0.0001811479,0.00018840945,0.00019430016
698.0,0.0003030802,0.52801406,0.52221817,0.005,0.14,0.765,0.09,0.0,0.0,0.00023435669,0.00028100863,0.00031036316,0.0003246191,0.0003204589,0.0003236472
1103.0,0.00044236443,0.39660355,0.5533074,0.0,0.225,0.71,0.065,0.0,0.0,0.00023435669,0.00038717635,0.0004642695,0.00048404347,0.0004917931,0.00050024
1122.0,0.0004434205,0.4061468,0.54818815,0.0,0.255,0.65,0.095,0.0,0.0,0.00023435669,0.00037272763,0.00046781934,0.00048281465,0.000496292,0.0005024154
1156.0,0.0004524455,0.42017856,0.5503806,0.0,0.285,0.615,0.1,0.0,0.0,0.00023435669,0.00038678554,0.00046140768,0.0004964228,0.000502284,0.0005156497
515.0,0.00021516651,0.678977,0.4942076,0.0,0.145,0.715,0.14,0.0,0.0,0.00023435669,0.00014835698,0.00019853536,0.00021000832,0.00021926363,0.00022577895
631.0,0.00029570467,0.40640455,0.5179699,0.0,0.16,0.76,0.08,0.0,0.0,0.00023435669,0.00034472113,0.0003191045,0.00031178424,0.0002980437,0.00029576215
656.0,0.00026184504,0.616873,0.49432212,0.0,0.155,0.66,0.185,0.0,0.0,0.00023435669,0.00021780765,0.00023533235,0.00025438107,0.0002674378,0.00027848565
676.0,0.0003102302,0.41734824,0.5229223,0.0,0.145,0.78,0.075,0.0,0.0,0.00023435669,0.00033725638,0.00035083466,0.00032265575,0.00032007345,0.00031573582
526.0,0.00021782613,0.66281366,0.48236093,0.0,0.155,0.645,0.2,0.0,0.0,0.00023435669,0.00013914511,0.0002018527,0.00021637647,0.00022509324,0.00023162426
776.0,0.0003621239,0.40418357,0.52337134,0.0,0.175,0.725,0.1,0.0,0.0,0.00023435669,0.00048729646,0.00035871763,0.00038977838,0.0003637062,0.00037282778
179.0,0.000113473,0.51038855,0.4689458,0.0,0.03,0.785,0.18,0.005,0.0,0.00023435669,9.298543e-05,0.000114008864,8.937482e-05,9.5473515e-05,8.811394e-05
780.0,0.00036730728,0.37140977,0.5307951,0.0,0.155,0.77,0.075,0.0,0.0,0.00023435669,0.0004578024,0.00041990375,0.00039418077,0.00037805608,0.000371991
690.0,0.00027894188,0.7670642,0.52081555,0.0,0.135,0.78,0.085,0.0,0.0,0.00023435669,0.00018455298,0.0002618163,0.0002953929,0.00030504767,0.00031350067
451.0,0.00019213589,0.7472382,0.48899588,0.0,0.12,0.73,0.15,0.0,0.0,0.00023435669,0.00012492905,0.00016802829,0.00018608727,0.00019298754,0.0001990495
663.0,0.00030654322,0.42120636,0.51878875,0.005,0.145,0.755,0.095,0.0,0.0,0.00023435669,0.00033512065,0.00033604735,0.00032658034,0.00031506034,0.0003138479
806.0,0.00031452862,0.5774795,0.5185365,0.0,0.19,0.68,0.13,0.0,0.0,0.00023435669,0.00025437266,0.0002907324,0.00031899443,0.0003348969,0.00034707092
584.0,0.00025836646,0.6435595,0.5290835,0.0,0.125,0.855,0.02,0.0,0.0,0.00023435669,0.00021639484,0.00027647312,0.00026034235,0.0002730885,0.00026884378
1278.0,0.0004992638,0.38631967,0.5762529,0.0,0.26,0.7,0.04,0.0,0.0,0.00023435669,0.0004484013,0.00051473454,0.00053960196,0.00055902696,0.00056872284
1268.0,0.00047397436,0.48716012,0.56065184,0.0,0.285,0.63,0.085,0.0,0.0,0.00023435669,0.00036317366,0.00045362822,0.0005144901,0.0005377323,0.00055604643
1023.0,0.00043620155,0.3798333,0.54427147,0.0,0.235,0.68,0.085,0.0,0.0,0.00023435669,0.0005075778,0.00044107257,0.0004632925,0.00046370702,0.0004705157
358.0,0.00018204117,0.36805785,0.49306518,0.0,0.095,0.795,0.105,0.005,0.0,0.00023435669,0.00015669825,0.00021162203,0.00016647132,0.0001778376,0.00016848247
610.0,0.0002432085,0.69906056,0.4931222,0.0,0.14,0.685,0.175,0.0,0.0,0.00023435669,0.00016529305,0.00022916912,0.00023795986,0.00025250905,0.00026079878
642.0,0.00027034624,0.66144705,0.5158404,0.0,0.15,0.745,0.105,0.0,0.0,0.00023435669,0.00023828082,0.0002469973,0.00027532977,0.00028226638,0.0002901683
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
1025.0,0.00039200747,0.4822599,0.54337025,0.0,0.2,0.715,0.085,0.0,0.0,0.00023435669,0.00031080525,0.00037055145,0.00041567642,0.0004328414,0.00044846142
546.0,0.0002440187,0.5173237,0.5129253,0.0,0.095,0.82,0.085,0.0,0.0,0.00023435669,0.00018002321,0.00027425357,0.00025363007,0.00025768412,0.00025438075
6.0,3.7785045e-05,0.4,0.39285386,0.0,0.0,0.42,0.575,0.005,0.0,0.00023435669,3.304541e-06,4.8428255e-06,2.698513e-06,2.7536441e-06,2.7236529e-06
173.0,0.0001110393,0.56324774,0.47008264,0.0,0.01,0.815,0.17,0.005,0.0,0.00023435669,8.96943e-05,0.00011131479,8.745403e-05,9.197258e-05,8.5522435e-05
889.0,0.00035541013,0.46922344,0.528101,0.0,0.195,0.71,0.095,0.0,0.0,0.00023435669,0.00032233883,0.00035703857,0.00036539132,0.00037812217,0.0003877227
543.0,0.0002874548,0.41070858,0.521261,0.0,0.15,0.81,0.035,0.005,0.0,0.00023435669,0.0002879216,0.00040061746,0.00029683745,0.00031812474,0.0002777141
1329.0,0.0005503289,0.40322465,0.5826277,0.0,0.3,0.67,0.03,0.0,0.0,0.00023435669,0.00060551387,0.0005697343,0.00060405856,0.0006091897,0.0006135829
1362.0,0.00054607313,0.40439513,0.58574766,0.0,0.32,0.655,0.025,0.0,0.0,0.00023435669,0.0004990451,0.0005996697,0.000598132,0.00062202377,0.00062034465
1294.0,0.0005024288,0.39679477,0.57906884,0.0,0.295,0.67,0.035,0.0,0.0,0.00023435669,0.00046096242,0.00050242984,0.00054176064,0.0005608289,0.0005731555
1737.0,0.00072305585,0.33845034,0.6000844,0.005,0.395,0.51,0.09,0.0,0.0,0.00023435669,0.0010164375,0.0007204656,0.0007587629,0.0007622572,0.0007784025
1074.0,0.00041921265,0.45025954,0.5436472,0.0,0.245,0.65,0.105,0.0,0.0,0.00023435669,0.0003447581,0.00041766,0.00045991526,0.00046438372,0.00047801645
1146.0,0.00046139405,0.48592943,0.56153744,0.0,0.265,0.685,0.05,0.0,0.0,0.00023435669,0.0004414827,0.0005179675,0.00046800435,0.00051547063,0.000499869
431.0,0.0002547032,0.54568607,0.50413615,0.0,0.11,0.8,0.09,0.0,0.0,0.00023435669,0.00051837193,0.00024630438,0.00021727331,0.00021541437,0.00020436077
1671.0,0.0007432464,0.32007512,0.59932566,0.0,0.345,0.585,0.07,0.0,0.0,0.00023435669,0.0011432997,0.000783519,0.00081801624,0.00076519157,0.0007780313
190.0,0.00011877243,0.5526037,0.4704974,0.0,0.035,0.79,0.17,0.005,0.0,0.00023435669,9.830414e-05,0.00012728244,9.512743e-05,0.00010095489,9.329328e-05
1039.0,0.00045927335,0.4390727,0.5613158,0.005,0.21,0.77,0.015,0.0,0.0,0.00023435669,0.00056393025,0.0005008601,0.0004966138,0.0004862241,0.00048422845
1069.0,0.0005188719,0.27976897,0.5480473,0.0,0.285,0.635,0.08,0.0,0.0,0.00023435669,0.0006188448,0.0006156387,0.0005864859,0.00056609296,0.0005575356
232.0,0.00016049521,0.25910583,0.48078442,0.0,0.045,0.82,0.13,0.005,0.0,0.00023435669,0.0002908868,0.00015917665,0.00014377006,0.00011752213,0.00011478668
15.0,4.201854e-05,0.6666667,0.41137898,0.0,0.0,0.575,0.365,0.06,0.0,0.00023435669,3.5543853e-06,1.8242969e-05,6.9374096e-06,8.374024e-06,7.0644687e-06
316.0,0.00017673177,0.3546514,0.48225185,0.0,0.085,0.77,0.14,0.005,0.0,0.00023435669,0.00020072595,0.00021554771,0.00015754421,0.00015984141,0.00014873418
10.0,4.1515166e-05,0.17777778,0.42857143,0.0,0.0,0.63,0.37,0.0,0.0,0.00023435669,1.1790726e-05,1.632315e-05,6.0452776e-06,5.5189366e-06,4.910935e-06
123.0,8.132369e-05,0.76076233,0.45567188,0.0,0.05,0.72,0.225,0.005,0.0,0.00023435669,4.3793112e-05,6.558746e-05,5.1196836e-05,5.394085e-05,5.3606986e-05
1035.0,0.00046232186,0.34612733,0.5581578,0.0,0.275,0.685,0.04,0.0,0.0,0.00023435669,0.00054651295,0.0005274646,0.00050097075,0.000499632,0.00048609747
922.0,0.00039906125,0.43475097,0.5538102,0.0,0.2,0.78,0.02,0.0,0.0,0.00023435669,0.0003347005,0.0004691562,0.00044283769,0.00045388355,0.000441999
636.0,0.00028317128,0.46240777,0.5180328,0.0,0.18,0.735,0.085,0.0,0.0,0.00023435669,0.00027245792,0.0002992489,0.0002960402,0.0002940831,0.00029473982
1390.0,0.00057049084,0.34185767,0.58518517,0.0,0.3,0.665,0.035,0.0,0.0,0.00023435669,0.00065360556,0.0005693582,0.0006236462,0.00062573084,0.0006346966
1032.0,0.00060293905,0.2726092,0.541508,0.0,0.25,0.655,0.095,0.0,0.0,0.00023435669,0.0016174024,0.0004603826,0.0006255615,0.00048573033,0.00050715916
717.0,0.00029824994,0.68641454,0.53768593,0.0,0.15,0.83,0.02,0.0,0.0,0.00023435669,0.00020245976,0.00032581255,0.00031093336,0.00033174522,0.0003280686
1051.0,0.00041950212,0.48456344,0.54288626,0.0,0.24,0.655,0.105,0.0,0.0,0.00023435669,0.00042253907,0.00041432615,0.00043247666,0.00044926468,0.00046073922
369.0,0.00023597616,0.452766,0.497029,0.0,0.12,0.775,0.1,0.005,0.0,0.00023435669,0.00023584157,0.00031964362,0.00023071232,0.00025408276,0.00022195757
1562.0,0.0006187324,0.36579937,0.6021171,0.0,0.38,0.59,0.03,0.0,0.0,0.00023435669,0.00060289627,0.000652971,0.0006856468,0.0007007151,0.00070834474
663.0,0.00026920968,0.76739436,0.5170909,0.0,0.13,0.77,0.1,0.0,0.0,0.00023435669,0.0001775139,0.00025058282,0.00028316648,0.0002928854,0.00030103436
1392.0,0.0005400976,0.43170586,0.5877652,0.0,0.3,0.675,0.025,0.0,0.0,0.00023435669,0.00050104834,0.00055497425,0.00057955505,0.0006054039,0.00061617326
699.0,0.00029228334,0.6814524,0.5363339,0.0,0.15,0.835,0.015,0.0,0.0,0.00023435669,0.00019936576,0.00031907507,0.00030410415,0.0003240002,0.00032022787
571.0,0.00024157196,0.61040956,0.50479233,0.0,0.13,0.75,0.12,0.0,0.0,0.00023435669,0.00019420154,0.00022881884,0.00024117803,0.00024870143,0.0002542323
324.0,0.00018322302,0.60088676,0.49964863,0.0,0.085,0.82,0.09,0.005,0.0,0.00023435669,0.00015373512,0.0002305992,0.00018155675,0.00018726903,0.00016971743
1149.0,0.0004881989,0.35144332,0.5585232,0.0,0.265,0.655,0.08,0.0,0.0,0.00023435669,0.0005157115,0.0005483663,0.0005360838,0.0005354488,0.00053378136
443.0,0.00022495042,0.43396014,0.494953,0.005,0.12,0.735,0.14,0.0,0.0,0.00023435669,0.00026593992,0.0002159092,0.00023789101,0.00021511101,0.00021813712
1141.0,0.0005270562,0.41670588,0.55561346,0.0,0.19,0.745,0.065,0.0,0.0,0.00023435669,0.00085148605,0.00051186304,0.00055984355,0.0005227948,0.00053695147
1553.0,0.00061299285,0.32942477,0.5871181,0.0,0.315,0.61,0.075,0.0,0.0,0.00023435669,0.00063237455,0.000617269,0.0006792134,0.0006814404,0.0006992633
623.0,0.00030390488,0.45789742,0.51496863,0.0,0.12,0.795,0.085,0.0,0.0,0.00023435669,0.00045178636,0.0003107906,0.00029602053,0.00028885514,0.00028746677
589.0,0.00030661075,0.59050274,0.5230505,0.0,0.11,0.835,0.055,0.0,0.0,0.00023435669,0.00048670842,0.00029117317,0.00034265433,0.00028314456,0.00029791004
748.0,0.00029497006,0.566963,0.49598885,0.0,0.16,0.65,0.19,0.0,0.0,0.00023435669,0.0002248805,0.00027580018,0.000303347,0.00031456162,0.00032502942
1075.0,0.00043893905,0.47934866,0.55962217,0.0,0.21,0.755,0.035,0.0,0.0,0.00023435669,0.00040588935,0.00044873013,0.0004836027,0.0004891659,0.0004944896
1393.0,0.00053712056,0.37301037,0.57177323,0.0,0.29,0.63,0.08,0.0,0.0,0.00023435669,0.0004574861,0.0005459516,0.00059660716,0.0006112322,0.0006245243
1150.0,0.00052061,0.32725167,0.5555411,0.0,0.26,0.665,0.075,0.0,0.0,0.00023435669,0.00055113,0.00057564763,0.0005833628,0.0005828029,0.00058111094
197.0,0.000103982034,0.81798404,0.4544583,0.0,0.03,0.725,0.24,0.005,0.0,0.00023435669,5.3783104e-05,7.333577e-05,8.2202816e-05,8.526378e-05,8.784394e-05
194.0,0.000121540994,0.5600128,0.47185045,0.0,0.04,0.785,0.17,0.005,0.0,0.00023435669,0.00010286135,0.00013210547,9.845361e-05,0.00010424723,9.609599e-05
1297.0,0.0004912334,0.41436076,0.56153744,0.0,0.33,0.57,0.1,0.0,0.0,0.00023435669,0.0003985832,0.00047344074,0.00054006587,0.0005561248,0.0005744757
742.0,0.00033474815,0.53060806,0.52699196,0.0,0.155,0.76,0.085,0.0,0.0,0.00023435669,0.00035485343,0.00034192184,0.00035883565,0.0003572571,0.0003573961
496.0,0.00025346145,0.4670984,0.51200193,0.0,0.135,0.77,0.09,0.005,0.0,0.00023435669,0.00020561763,0.00034430422,0.00025950762,0.0002820212,0.00025021037
1094.0,0.00041684243,0.47979248,0.54741436,0.0,0.27,0.63,0.1,0.0,0.0,0.00023435669,0.0003250531,0.00040938915,0.00044353594,0.00046325213,0.00047883063
319.0,0.00019585331,0.57447606,0.4970869,0.0,0.09,0.8,0.105,0.005,0.0,0.00023435669,0.00022203175,0.00026362762,0.00018446083,0.00019501879,0.00016787305
789.0,0.00033149926,0.48619986,0.5276438,0.0,0.175,0.745,0.075,0.005,0.0,0.00023435669,0.00028240765,0.00034097454,0.0003583015,0.00036143686,0.00036415164
939.0,0.00040627262,0.45532492,0.53318334,0.0,0.205,0.7,0.095,0.0,0.0,0.00023435669,0.0005869824,0.00037048137,0.00039501092,0.0004033963,0.00041415135
777.0,0.00031945892,0.52490747,0.52980626,0.0,0.115,0.815,0.07,0.0,0.0,0.00023435669,0.00023715974,0.00033705003,0.000341671,0.0003500165,0.00035444053
447.0,0.0001979126,0.5917577,0.49483818,0.0,0.085,0.785,0.13,0.0,0.0,0.00023435669,0.00013263922,0.00020335944,0.00019221751,0.00019928678,0.0002006095
6.0,3.7333524e-05,0.8666667,0.41725352,0.0,0.01,0.595,0.38,0.015,0.0,0.00023435669,1.1365103e-06,3.6512895e-06,2.454537e-06,2.642579e-06,2.6473454e-06
1.0,3.5526708e-05,0.0,0.34784737,0.0,0.0,0.155,0.77,0.075,0.0,0.00023435669,2.718755e-07,6.0253893e-07,3.9510226e-07,4.3346944e-07,4.4648678e-07
670.0,0.0002917416,0.5681815,0.5229223,0.0,0.13,0.79,0.08,0.0,0.0,0.00023435669,0.00024732784,0.00031264202,0.00030912526,0.00031134876,0.0003128263
251.0,0.00013535372,0.46543425,0.48843598,0.0,0.045,0.86,0.09,0.005,0.0,0.00023435669,9.396232e-05,0.0001422464,0.00012190625,0.00012215621,0.00011822733
71.0,7.7144985e-05,0.12595573,0.43539497,0.0,0.01,0.67,0.315,0.005,0.0,0.00023435669,0.00010942437,5.1064213e-05,4.7523503e-05,3.6830643e-05,3.6683577e-05
682.0,0.0002808961,0.7497556,0.5359296,0.0,0.12,0.86,0.02,0.0,0.0,0.00023435669,0.00018191939,0.0002943388,0.00029216157,0.00030889933,0.00031020638
546.0,0.00026507457,0.36464027,0.50912994,0.0,0.125,0.78,0.095,0.0,0.0,0.00023435669,0.00031250587,0.00028223914,0.00027564255,0.00026299534,0.00025968574
420.0,0.00022373605,0.5486646,0.50527066,0.0,0.125,0.775,0.095,0.005,0.0,0.00023435669,0.00020289839,0.0002775689,0.00023411275,0.00023359034,0.00021904992
613.0,0.0002448761,0.68316114,0.48871577,0.0,0.15,0.66,0.19,0.0,0.0,0.00023435669,0.00019489683,0.00021331893,0.00023650785,0.00024922125,0.00025966193
613.0,0.00029572754,0.41809273,0.52895224,0.0,0.16,0.81,0.03,0.0,0.0,0.00023435669,0.00025281275,0.00038811634,0.00031357983,0.00032917992,0.00030189776
963.0,0.00038395048,0.5363739,0.5525191,0.0,0.19,0.775,0.035,0.0,0.0,0.00023435669,0.00029304886,0.00039004188,0.00041954374,0.00043328071,0.0004384122
376.0,0.0002632117,0.456922,0.50479233,0.0,0.1,0.815,0.08,0.005,0.0,0.00023435669,0.0005254618,0.00032459197,0.0002353855,0.00024035634,0.00020105467
997.0,0.00039557798,0.4302808,0.5382965,0.0,0.215,0.69,0.095,0.0,0.0,0.00023435669,0.0003382608,0.00039182886,0.0004247617,0.000435774,0.00044616518
558.0,0.00024149836,0.4885491,0.52273005,0.0,0.08,0.89,0.03,0.0,0.0,0.00023435669,0.00019236586,0.00024333464,0.00024037108,0.00025125276,0.0002518893
1301.0,0.00050627295,0.38681486,0.5642857,0.0,0.26,0.665,0.075,0.0,0.0,0.00023435669,0.00046355076,0.0005088436,0.0005512474,0.00056383404,0.0005786899
1502.0,0.0006428871,0.34500745,0.59898907,0.0,0.31,0.665,0.025,0.0,0.0,0.00023435669,0.00076626637,0.00077137194,0.0006868098,0.00071294216,0.00068370014
787.0,0.00032937358,0.6004216,0.53185385,0.0,0.16,0.775,0.065,0.0,0.0,0.00023435669,0.0002843041,0.0003423269,0.00034794892,0.00035624235,0.0003593476
920.0,0.00035767801,0.49697214,0.5338506,0.0,0.22,0.68,0.1,0.0,0.0,0.00023435669,0.0002662291,0.00035905617,0.00037874177,0.000392987,0.00040350383
1257.0,0.00053795247,0.40063924,0.5648835,0.0,0.21,0.73,0.06,0.0,0.0,0.00023435669,0.00065784267,0.0005527799,0.0006005657,0.00057513284,0.00058800256
581.0,0.00026549815,0.47946465,0.52401423,0.0,0.11,0.855,0.035,0.0,0.0,0.00023435669,0.0002357518,0.0003035429,0.0002770654,0.0002783555,0.0002716612
1137.0,0.0004439422,0.42462096,0.5649583,0.0,0.25,0.71,0.04,0.0,0.0,0.00023435669,0.00039444817,0.00044290122,0.0004718823,0.00049121113,0.0005022448
840.0,0.00035223152,0.5628554,0.5466427,0.0,0.155,0.825,0.02,0.0,0.0,0.00023435669,0.00029840594,0.00038719826,0.0003749711,0.00038646944,0.0003852118
1097.0,0.0004391773,0.4312491,0.5465727,0.0,0.26,0.64,0.1,0.0,0.0,0.00023435669,0.00042558205,0.00044850563,0.00046905575,0.0004757577,0.0004876097
2091.0,0.0008160616,0.30610523,0.6519945,0.0,0.44,0.535,0.025,0.0,0.0,0.00023435669,0.0008300605,0.0008614251,0.00091671903,0.00092948327,0.0009440432
867.0,0.00037069546,0.4771304,0.5382965,0.0,0.19,0.745,0.06,0.005,0.0,0.00023435669,0.00029611617,0.00041242887,0.00041142202,0.00041900965,0.00041533026
1073.0,0.0004213166,0.473512,0.5585232,0.0,0.205,0.755,0.04,0.0,0.0,0.00023435669,0.00039020393,0.0004066911,0.00044155485,0.00046210262,0.0004726903
187.0,0.000118302225,0.5383244,0.4720593,0.0,0.04,0.8,0.155,0.005,0.0,0.00023435669,9.718686e-05,0.00012866469,9.435091e-05,0.00010087483,9.254545e-05
898.0,0.0003633684,0.5269632,0.5455243,0.0,0.18,0.785,0.035,0.0,0.0,0.00023435669,0.00030214587,0.0003700822,0.00038704186,0.0004015917,0.00040451187
215.0,0.00012957393,0.4142143,0.4590058,0.0,0.05,0.72,0.225,0.005,0.0,0.00023435669,0.00014109549,0.0001324884,0.00010463321,0.00010512291,9.9735655e-05
1122.0,0.00043438165,0.4445865,0.55259067,0.0,0.24,0.685,0.075,0.0,0.0,0.00023435669,0.0003698839,0.00042696393,0.00046487324,0.00048089016,0.00049549143
1380.0,0.0005804843,0.33519983,0.5772666,0.0,0.31,0.63,0.06,0.0,0.0,0.00023435669,0.00061998237,0.0006376309,0.00064979884,0.0006490551,0.0006493692
687.0,0.00028291575,0.74621564,0.5363339,0.0,0.115,0.87,0.015,0.0,0.0,0.00023435669,0.00018293827,0.0002978506,0.00029490245,0.00031144565,0.00031267255
892.0,0.00041442917,0.4679279,0.5445494,0.0,0.17,0.79,0.04,0.0,0.0,0.00023435669,0.0006732131,0.00038017737,0.00040546164,0.00040671206,0.00041084786
699.0,0.0002751364,0.6334879,0.4955855,0.0,0.185,0.625,0.19,0.0,0.0,0.00023435669,0.00022352426,0.00024666588,0.0002704729,0.0002850549,0.00029666125
1457.0,0.0005806169,0.35045952,0.5797771,0.0,0.32,0.61,0.07,0.0,0.0,0.00023435669,0.0005995287,0.0005860359,0.000650198,0.00064117176,0.0006617891
1629.0,0.00064988475,0.34376693,0.59456444,0.0,0.365,0.555,0.08,0.0,0.0,0.00023435669,0.00071867876,0.00068674335,0.00070344715,0.00071362965,0.0007261158
932.0,0.0003945745,0.3907377,0.5300696,0.0,0.245,0.645,0.11,0.0,0.0,0.00023435669,0.0004625869,0.00038310775,0.00040878996,0.00041264473,0.00041991528
234.0,0.00013584626,0.7631415,0.47905672,0.0,0.09,0.725,0.18,0.005,0.0,0.00023435669,9.251315e-05,0.00012770316,0.00013993846,0.00012554423,0.0001261242
613.0,0.00027910952,0.46363646,0.5155287,0.0,0.105,0.82,0.075,0.0,0.0,0.00023435669,0.00027223077,0.00030406608,0.00029675185,0.00028844943,0.00028733228
694.0,0.00028530057,0.7467803,0.53579503,0.0,0.135,0.85,0.015,0.0,0.0,0.00023435669,0.00018535841,0.00029977452,0.00029773545,0.0003141992,0.00031576536
680.0,0.0002687478,0.61396086,0.49255282,0.0,0.18,0.62,0.2,0.0,0.0,0.00023435669,0.0002190301,0.00023917679,0.00026306068,0.0002774185,0.00028865784
1103.0,0.00042133758,0.4632507,0.5483995,0.0,0.25,0.655,0.095,0.0,0.0,0.00023435669,0.0003207396,0.00041657063,0.00045531316,0.00047184108,0.00048669885
1163.0,0.00046831157,0.37394387,0.5533074,0.0,0.285,0.625,0.09,0.0,0.0,0.00023435669,0.00044853223,0.0004895754,0.00051542214,0.0005131961,0.0005242792
1492.0,0.0005990373,0.36105013,0.5816744,0.0,0.305,0.615,0.08,0.0,0.0,0.00023435669,0.0005975112,0.0006397387,0.0006698719,0.00067205075,0.0006807636
1102.0,0.00042879416,0.43468815,0.5455243,0.0,0.25,0.65,0.1,0.0,0.0,0.00023435669,0.0003564188,0.00043273077,0.0004627521,0.00047541602,0.00048780467
206.0,0.00012615668,0.46028888,0.47819752,0.0,0.065,0.79,0.14,0.005,0.0,0.00023435669,0.00014731391,0.00010864404,0.00010567492,9.904209e-05,9.896282e-05
740.0,0.00031160735,0.4387558,0.513914,0.0,0.205,0.665,0.13,0.0,0.0,0.00023435669,0.00028433782,0.0003004316,0.0003359525,0.0003314695,0.00033835333
1255.0,0.000504051,0.35383824,0.5616853,0.0,0.29,0.635,0.075,0.0,0.0,0.00023435669,0.00052540353,0.0005168293,0.0005423821,0.0005497462,0.00056017353
1214.0,0.00047605214,0.39704546,0.55888903,0.0,0.26,0.655,0.085,0.0,0.0,0.00023435669,0.00042350686,0.00048420086,0.0005183045,0.0005304636,0.00054301444
488.0,0.00020783053,0.6929848,0.4960465,0.0,0.115,0.765,0.12,0.0,0.0,0.00023435669,0.0001409872,0.00019498164,0.00020425068,0.00021081457,0.00021653807
806.0,0.000358807,0.445636,0.5404789,0.0,0.16,0.805,0.035,0.0,0.0,0.00023435669,0.00038132368,0.00039599324,0.0003802117,0.0003862512,0.0003758869
428.0,0.00023334245,0.57827926,0.5068314,0.0,0.125,0.775,0.095,0.005,0.0,0.00023435669,0.00018656945,0.00033738557,0.00023337617,0.00026170377,0.00022132976
516.0,0.00023182532,0.61635435,0.5021778,0.0,0.145,0.74,0.11,0.005,0.0,0.00023435669,0.00019014548,0.00025970297,0.00022844896,0.00023680337,0.0002327014
813.0,0.00032239596,0.49827918,0.505151,0.0,0.22,0.6,0.18,0.0,0.0,0.00023435669,0.00027503108,0.00031014334,0.00032951374,0.00034178194,0.0003523846
532.0,0.00022624376,0.7924826,0.5244007,0.0,0.095,0.875,0.03,0.0,0.0,0.00023435669,0.0001375838,0.00022840794,0.00022823244,0.00024141655,0.00024201127
1192.0,0.00046484664,0.42430505,0.56872416,0.0,0.28,0.685,0.035,0.0,0.0,0.00023435669,0.00040543443,0.00046260215,0.00050371105,0.0005211576,0.00053154945
203.0,0.00012413772,0.56508803,0.4898381,0.0,0.045,0.88,0.07,0.005,0.0,0.00023435669,7.816276e-05,0.00015494617,0.00010268708,0.00011690178,9.802643e-05
655.0,0.00027922305,0.4604104,0.4980154,0.0,0.145,0.69,0.165,0.0,0.0,0.00023435669,0.00023797296,0.00028677625,0.0002893531,0.00029458114,0.00029639128
945.0,0.00039306018,0.45132276,0.5435087,0.0,0.195,0.735,0.07,0.0,0.0,0.00023435669,0.00034903266,0.0004206796,0.00043176798,0.00043197063,0.00043722027
11.0,3.9523224e-05,0.6363636,0.4231723,0.0,0.0,0.605,0.385,0.01,0.0,0.00023435669,4.2443808e-06,6.729838e-06,4.9735277e-06,5.029409e-06,5.0214835e-06
